Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,Field 13,Value 13,Units 13,Field 14,Value 14,Units 14,Field 15,Value 15,Units 15,Field 16,Value 16,Units 16,Field 17,Value 17,Units 17,Field 18,Value 18,Units 18,Field 19,Value 19,Units 19,Field 20,Value 20,Units 20,Field 21,Value 21,Units 21,Field 22,Value 22,Units 22,Field 23,Value 23,Units 23,Field 24,Value 24,Units 24,Field 25,Value 25,Units 25,Field 26,Value 26,Units 26,Field 27,Value 27,Units 27,Field 28,Value 28,Units 28,Field 29,Value 29,Units 29,Field 30,Value 30,Units 30,Field 31,Value 31,Units 31,Field 32,Value 32,Units 32,Field 33,Value 33,Units 33,Field 34,Value 34,Units 34,Field 35,Value 35,Units 35,Field 36,Value 36,Units 36,Field 37,Value 37,Units 37,Field 38,Value 38,Units 38,Field 39,Value 39,Units 39,Field 40,Value 40,Units 40,Field 41,Value 41,Units 41,Field 42,Value 42,Units 42,Field 43,Value 43,Units 43,Field 44,Value 44,Units 44,Field 45,Value 45,Units 45,Field 46,Value 46,Units 46,Field 47,Value 47,Units 47,Field 48,Value 48,Units 48,Field 49,Value 49,Units 49,Field 50,Value 50,Units 50,Field 51,Value 51,Units 51,Field 52,Value 52,Units 52,Field 53,Value 53,Units 53,Field 54,Value 54,Units 54,Field 55,Value 55,Units 55,Field 56,Value 56,Units 56,Field 57,Value 57,Units 57,Field 58,Value 58,Units 58,Field 59,Value 59,Units 59,Field 60,Value 60,Units 60,
Data,14,record,timestamp,807110644,s,position_lat,621851074,semicircles,position_long,138816916,semicircles,distance,48.7,m,accumulated_power,1193,watts,altitude,49.0,m,speed,4.662,m/s,power,132,watts,heart_rate,107,bpm,cadence,72,rpm,temperature,23,C,left_right_balance,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,14,record,timestamp,807110645,s,position_lat,621851508,semicircles,position_long,138817371,semicircles,distance,53.44,m,accumulated_power,1323,watts,altitude,49.60000000000002,m,speed,4.745,m/s,power,130,watts,heart_rate,107,bpm,cadence,73,rpm,temperature,23,C,left_right_balance,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,14,record,timestamp,807110646,s,position_lat,621851965,semicircles,position_long,138817884,semicircles,distance,58.51,m,accumulated_power,1470,watts,altitude,49.0,m,speed,5.071,m/s,power,147,watts,heart_rate,109,bpm,cadence,77,rpm,temperature,23,C,left_right_balance,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,14,record,timestamp,807110647,s,position_lat,621852465,semicircles,position_long,138818439,semicircles,distance,63.76,m,accumulated_power,1621,watts,altitude,49.0,m,speed,5.246,m/s,power,151,watts,heart_rate,111,bpm,cadence,82,rpm,temperature,23,C,left_right_balance,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,14,record,timestamp,807110648,s,position_lat,621852977,semicircles,position_long,138818969,semicircles,distance,69.26,m,accumulated_power,1747,watts,altitude,48.60000000000002,m,speed,5.503,m/s,power,126,watts,heart_rate,112,bpm,cadence,83,rpm,temperature,23,C,left_right_balance,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,14,record,timestamp,807110649,s,position_lat,621853494,semicircles,position_long,138819466,semicircles,distance,74.85,m,accumulated_power,1860,watts,altitude,48.60000000000002,m,speed,5.589,m/s,power,113,watts,heart_rate,114,bpm,cadence,88,rpm,temperature,23,C,left_right_balance,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,14,record,timestamp,807110650,s,position_lat,621854031,semicircles,position_long,138819972,semicircles,distance,80.46,m,accumulated_power,1950,watts,altitude,48.60000000000002,m,speed,5.604,m/s,power,90,watts,heart_rate,115,bpm,cadence,83,rpm,temperature,23,C,left_right_balance,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,14,record,timestamp,807110651,s,position_lat,621854521,semicircles,position_long,138820535,semicircles,distance,86.16,m,accumulated_power,2042,watts,altitude,48.60000000000002,m,speed,5.709,m/s,power,92,watts,heart_rate,117,bpm,cadence,89,rpm,temperature,23,C,left_right_balance,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,14,record,timestamp,807110652,s,position_lat,621855001,semicircles,position_long,138821142,semicircles,distance,91.98,m,accumulated_power,2135,watts,altitude,48.60000000000002,m,speed,5.818,m/s,power,93,watts,heart_rate,117,bpm,cadence,91,rpm,temperature,23,C,left_right_balance,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,14,record,timestamp,807110653,s,position_lat,621855483,semicircles,position_long,138821762,semicircles,distance,97.93,m,accumulated_power,2226,watts,altitude,48.60000000000002,m,speed,5.947,m/s,power,91,watts,heart_rate,118,bpm,cadence,93,rpm,temperature,23,C,left_right_balance,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
