Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,Field 13,Value 13,Units 13,Field 14,Value 14,Units 14,Field 15,Value 15,Units 15,Field 16,Value 16,Units 16,Field 17,Value 17,Units 17,Field 18,Value 18,Units 18,Field 19,Value 19,Units 19,Field 20,Value 20,Units 20,Field 21,Value 21,Units 21,Field 22,Value 22,Units 22,Field 23,Value 23,Units 23,Field 24,Value 24,Units 24,Field 25,Value 25,Units 25,Field 26,Value 26,Units 26,Field 27,Value 27,Units 27,Field 28,Value 28,Units 28,Field 29,Value 29,Units 29,Field 30,Value 30,Units 30,Field 31,Value 31,Units 31,Field 32,Value 32,Units 32,
Data,5,record,timestamp,802842173,s,position_lat,406179854,semicircles,position_long,-1412194167,semicircles,distance,2.84,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,142,watts,heart_rate,140,bpm,cadence,97,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842174,s,position_lat,406179854,semicircles,position_long,-1412194167,semicircles,distance,2.85,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,142,watts,heart_rate,140,bpm,cadence,97,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842175,s,position_lat,406179854,semicircles,position_long,-1412194167,semicircles,distance,2.85,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,141,watts,heart_rate,141,bpm,cadence,96,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842176,s,position_lat,406179854,semicircles,position_long,-1412194167,semicircles,distance,2.85,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,140,watts,heart_rate,141,bpm,cadence,96,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842177,s,position_lat,406179854,semicircles,position_long,-1412194167,semicircles,distance,2.85,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,139,watts,heart_rate,142,bpm,cadence,94,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842178,s,position_lat,406179854,semicircles,position_long,-1412194168,semicircles,distance,2.85,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,137,watts,heart_rate,142,bpm,cadence,93,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842179,s,position_lat,406179854,semicircles,position_long,-1412194168,semicircles,distance,2.85,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,137,watts,heart_rate,142,bpm,cadence,94,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842180,s,position_lat,406179854,semicircles,position_long,-1412194168,semicircles,distance,2.85,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,137,watts,heart_rate,143,bpm,cadence,94,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842181,s,position_lat,406179854,semicircles,position_long,-1412194168,semicircles,distance,2.85,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,136,watts,heart_rate,142,bpm,cadence,94,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842182,s,position_lat,406179854,semicircles,position_long,-1412194169,semicircles,distance,2.85,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,137,watts,heart_rate,142,bpm,cadence,94,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842183,s,position_lat,406179854,semicircles,position_long,-1412194169,semicircles,distance,2.85,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,137,watts,heart_rate,142,bpm,cadence,94,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842184,s,position_lat,406179853,semicircles,position_long,-1412194169,semicircles,distance,2.85,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,137,watts,heart_rate,142,bpm,cadence,93,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842185,s,position_lat,406179853,semicircles,position_long,-1412194169,semicircles,distance,2.85,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,137,watts,heart_rate,142,bpm,cadence,92,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842186,s,position_lat,406179854,semicircles,position_long,-1412194169,semicircles,distance,2.85,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,135,watts,heart_rate,142,bpm,cadence,93,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842187,s,position_lat,406179853,semicircles,position_long,-1412194169,semicircles,distance,2.85,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,136,watts,heart_rate,142,bpm,cadence,93,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842188,s,position_lat,406179853,semicircles,position_long,-1412194169,semicircles,distance,2.86,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,138,watts,heart_rate,142,bpm,cadence,92,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842189,s,position_lat,406179853,semicircles,position_long,-1412194169,semicircles,distance,2.86,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,137,watts,heart_rate,142,bpm,cadence,91,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842190,s,position_lat,406179853,semicircles,position_long,-1412194169,semicircles,distance,2.86,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,136,watts,heart_rate,142,bpm,cadence,91,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842191,s,position_lat,406179852,semicircles,position_long,-1412194169,semicircles,distance,2.86,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,137,watts,heart_rate,142,bpm,cadence,91,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842192,s,position_lat,406179852,semicircles,position_long,-1412194170,semicircles,distance,2.86,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,138,watts,heart_rate,142,bpm,cadence,91,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842193,s,position_lat,406179851,semicircles,position_long,-1412194170,semicircles,distance,2.86,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,137,watts,heart_rate,142,bpm,cadence,92,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842194,s,position_lat,406179852,semicircles,position_long,-1412194170,semicircles,distance,2.86,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,138,watts,heart_rate,142,bpm,cadence,92,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842195,s,position_lat,406179851,semicircles,position_long,-1412194170,semicircles,distance,2.87,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,140,watts,heart_rate,142,bpm,cadence,91,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842196,s,position_lat,406179850,semicircles,position_long,-1412194170,semicircles,distance,2.87,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,138,watts,heart_rate,141,bpm,cadence,92,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842197,s,position_lat,406179850,semicircles,position_long,-1412194170,semicircles,distance,2.87,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,139,watts,heart_rate,142,bpm,cadence,93,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842198,s,position_lat,406179849,semicircles,position_long,-1412194170,semicircles,distance,2.88,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,141,watts,heart_rate,141,bpm,cadence,93,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842199,s,position_lat,406179849,semicircles,position_long,-1412194170,semicircles,distance,2.88,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,141,watts,heart_rate,142,bpm,cadence,93,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842200,s,position_lat,406179847,semicircles,position_long,-1412194170,semicircles,distance,2.89,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,141,watts,heart_rate,141,bpm,cadence,92,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842201,s,position_lat,406179847,semicircles,position_long,-1412194170,semicircles,distance,2.89,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,140,watts,heart_rate,142,bpm,cadence,92,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842202,s,position_lat,406179847,semicircles,position_long,-1412194170,semicircles,distance,2.89,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,140,watts,heart_rate,142,bpm,cadence,92,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842203,s,position_lat,406179847,semicircles,position_long,-1412194169,semicircles,distance,2.89,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,140,watts,heart_rate,142,bpm,cadence,92,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842204,s,position_lat,406179847,semicircles,position_long,-1412194170,semicircles,distance,2.89,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,140,watts,heart_rate,143,bpm,cadence,91,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842205,s,position_lat,406179846,semicircles,position_long,-1412194169,semicircles,distance,2.9,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,139,watts,heart_rate,144,bpm,cadence,91,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842206,s,position_lat,406179846,semicircles,position_long,-1412194169,semicircles,distance,2.9,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,139,watts,heart_rate,144,bpm,cadence,92,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842207,s,position_lat,406179845,semicircles,position_long,-1412194169,semicircles,distance,2.91,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,139,watts,heart_rate,143,bpm,cadence,92,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842208,s,position_lat,406179845,semicircles,position_long,-1412194169,semicircles,distance,2.91,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,140,watts,heart_rate,144,bpm,cadence,90,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842209,s,position_lat,406179844,semicircles,position_long,-1412194168,semicircles,distance,2.92,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,137,watts,heart_rate,144,bpm,cadence,91,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842210,s,position_lat,406179844,semicircles,position_long,-1412194168,semicircles,distance,2.92,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,138,watts,heart_rate,144,bpm,cadence,91,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842211,s,position_lat,406179844,semicircles,position_long,-1412194167,semicircles,distance,2.93,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,138,watts,heart_rate,144,bpm,cadence,91,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842212,s,position_lat,406179843,semicircles,position_long,-1412194167,semicircles,distance,2.93,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,139,watts,heart_rate,144,bpm,cadence,91,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842213,s,position_lat,406179843,semicircles,position_long,-1412194166,semicircles,distance,2.93,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,138,watts,heart_rate,145,bpm,cadence,91,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842214,s,position_lat,406179843,semicircles,position_long,-1412194166,semicircles,distance,2.94,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,139,watts,heart_rate,145,bpm,cadence,92,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842215,s,position_lat,406179843,semicircles,position_long,-1412194165,semicircles,distance,2.94,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,139,watts,heart_rate,145,bpm,cadence,92,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842216,s,position_lat,406179843,semicircles,position_long,-1412194165,semicircles,distance,2.95,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,140,watts,heart_rate,145,bpm,cadence,91,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842217,s,position_lat,406179842,semicircles,position_long,-1412194164,semicircles,distance,2.95,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,138,watts,heart_rate,145,bpm,cadence,93,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842218,s,position_lat,406179842,semicircles,position_long,-1412194164,semicircles,distance,2.96,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,141,watts,heart_rate,145,bpm,cadence,94,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842219,s,position_lat,406179842,semicircles,position_long,-1412194163,semicircles,distance,2.96,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,143,watts,heart_rate,145,bpm,cadence,94,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842220,s,position_lat,406179842,semicircles,position_long,-1412194162,semicircles,distance,2.97,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,143,watts,heart_rate,145,bpm,cadence,96,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842221,s,position_lat,406179842,semicircles,position_long,-1412194161,semicircles,distance,2.97,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,146,watts,heart_rate,145,bpm,cadence,96,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842222,s,position_lat,406179841,semicircles,position_long,-1412194160,semicircles,distance,2.99,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,144,watts,heart_rate,146,bpm,cadence,96,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842223,s,position_lat,406179840,semicircles,position_long,-1412194159,semicircles,distance,2.99,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,144,watts,heart_rate,146,bpm,cadence,96,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842224,s,position_lat,406179841,semicircles,position_long,-1412194159,semicircles,distance,3.0,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,142,watts,heart_rate,146,bpm,cadence,94,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842225,s,position_lat,406179840,semicircles,position_long,-1412194158,semicircles,distance,3.0,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,140,watts,heart_rate,146,bpm,cadence,94,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842226,s,position_lat,406179839,semicircles,position_long,-1412194157,semicircles,distance,3.01,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,139,watts,heart_rate,146,bpm,cadence,94,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842227,s,position_lat,406179840,semicircles,position_long,-1412194156,semicircles,distance,3.02,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,137,watts,heart_rate,146,bpm,cadence,93,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842228,s,position_lat,406179841,semicircles,position_long,-1412194156,semicircles,distance,3.02,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,136,watts,heart_rate,146,bpm,cadence,92,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842230,s,position_lat,406179839,semicircles,position_long,-1412194155,semicircles,distance,3.03,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,135,watts,heart_rate,146,bpm,cadence,92,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842231,s,position_lat,406179839,semicircles,position_long,-1412194154,semicircles,distance,3.04,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,135,watts,heart_rate,145,bpm,cadence,91,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842231,s,position_lat,406179839,semicircles,position_long,-1412194154,semicircles,distance,3.04,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,135,watts,heart_rate,145,bpm,cadence,91,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842232,s,position_lat,406179839,semicircles,position_long,-1412194153,semicircles,distance,3.04,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,136,watts,heart_rate,145,bpm,cadence,90,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842233,s,position_lat,406179839,semicircles,position_long,-1412194153,semicircles,distance,3.05,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,136,watts,heart_rate,145,bpm,cadence,89,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842234,s,position_lat,406179839,semicircles,position_long,-1412194153,semicircles,distance,3.05,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,135,watts,heart_rate,145,bpm,cadence,89,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842236,s,position_lat,406179839,semicircles,position_long,-1412194153,semicircles,distance,3.05,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,139,watts,heart_rate,144,bpm,cadence,90,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842236,s,position_lat,406179839,semicircles,position_long,-1412194152,semicircles,distance,3.05,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,139,watts,heart_rate,144,bpm,cadence,90,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842237,s,position_lat,406179839,semicircles,position_long,-1412194152,semicircles,distance,3.05,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,139,watts,heart_rate,144,bpm,cadence,88,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842238,s,position_lat,406179838,semicircles,position_long,-1412194152,semicircles,distance,3.06,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,137,watts,heart_rate,143,bpm,cadence,87,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842240,s,position_lat,406179838,semicircles,position_long,-1412194151,semicircles,distance,3.06,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,135,watts,heart_rate,143,bpm,cadence,84,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842240,s,position_lat,406179838,semicircles,position_long,-1412194151,semicircles,distance,3.06,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,135,watts,heart_rate,142,bpm,cadence,83,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842241,s,position_lat,406179838,semicircles,position_long,-1412194151,semicircles,distance,3.07,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,135,watts,heart_rate,142,bpm,cadence,83,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842242,s,position_lat,406179838,semicircles,position_long,-1412194150,semicircles,distance,3.07,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,136,watts,heart_rate,142,bpm,cadence,84,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842243,s,position_lat,406179838,semicircles,position_long,-1412194149,semicircles,distance,3.07,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,138,watts,heart_rate,142,bpm,cadence,85,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842244,s,position_lat,406179838,semicircles,position_long,-1412194148,semicircles,distance,3.08,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,142,watts,heart_rate,142,bpm,cadence,85,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842245,s,position_lat,406179838,semicircles,position_long,-1412194148,semicircles,distance,3.08,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,141,watts,heart_rate,142,bpm,cadence,84,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842246,s,position_lat,406179838,semicircles,position_long,-1412194147,semicircles,distance,3.09,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,140,watts,heart_rate,142,bpm,cadence,84,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842247,s,position_lat,406179839,semicircles,position_long,-1412194147,semicircles,distance,3.09,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,140,watts,heart_rate,142,bpm,cadence,85,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842248,s,position_lat,406179838,semicircles,position_long,-1412194146,semicircles,distance,3.1,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,141,watts,heart_rate,142,bpm,cadence,85,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842249,s,position_lat,406179838,semicircles,position_long,-1412194145,semicircles,distance,3.1,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,141,watts,heart_rate,142,bpm,cadence,88,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842250,s,position_lat,406179838,semicircles,position_long,-1412194145,semicircles,distance,3.11,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,144,watts,heart_rate,143,bpm,cadence,87,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842251,s,position_lat,406179838,semicircles,position_long,-1412194144,semicircles,distance,3.11,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,143,watts,heart_rate,143,bpm,cadence,88,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842252,s,position_lat,406179838,semicircles,position_long,-1412194143,semicircles,distance,3.12,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,143,watts,heart_rate,143,bpm,cadence,89,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842253,s,position_lat,406179838,semicircles,position_long,-1412194143,semicircles,distance,3.12,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,143,watts,heart_rate,143,bpm,cadence,89,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842254,s,position_lat,406179838,semicircles,position_long,-1412194142,semicircles,distance,3.12,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,143,watts,heart_rate,143,bpm,cadence,89,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842255,s,position_lat,406179838,semicircles,position_long,-1412194142,semicircles,distance,3.13,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,143,watts,heart_rate,144,bpm,cadence,90,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842256,s,position_lat,406179839,semicircles,position_long,-1412194142,semicircles,distance,3.13,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,143,watts,heart_rate,144,bpm,cadence,89,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842257,s,position_lat,406179838,semicircles,position_long,-1412194141,semicircles,distance,3.13,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,142,watts,heart_rate,144,bpm,cadence,89,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842258,s,position_lat,406179839,semicircles,position_long,-1412194141,semicircles,distance,3.13,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,142,watts,heart_rate,144,bpm,cadence,89,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842259,s,position_lat,406179839,semicircles,position_long,-1412194141,semicircles,distance,3.13,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,142,watts,heart_rate,143,bpm,cadence,89,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842260,s,position_lat,406179839,semicircles,position_long,-1412194141,semicircles,distance,3.13,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,139,watts,heart_rate,144,bpm,cadence,88,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842261,s,position_lat,406179839,semicircles,position_long,-1412194141,semicircles,distance,3.13,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,140,watts,heart_rate,144,bpm,cadence,88,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842262,s,position_lat,406179840,semicircles,position_long,-1412194140,semicircles,distance,3.13,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,141,watts,heart_rate,144,bpm,cadence,90,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842263,s,position_lat,406179840,semicircles,position_long,-1412194140,semicircles,distance,3.14,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,143,watts,heart_rate,144,bpm,cadence,90,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842264,s,position_lat,406179840,semicircles,position_long,-1412194140,semicircles,distance,3.14,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,142,watts,heart_rate,144,bpm,cadence,90,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842265,s,position_lat,406179840,semicircles,position_long,-1412194140,semicircles,distance,3.14,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,142,watts,heart_rate,144,bpm,cadence,90,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842266,s,position_lat,406179841,semicircles,position_long,-1412194140,semicircles,distance,3.14,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,142,watts,heart_rate,144,bpm,cadence,90,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842267,s,position_lat,406179840,semicircles,position_long,-1412194140,semicircles,distance,3.14,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,141,watts,heart_rate,144,bpm,cadence,91,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842268,s,position_lat,406179840,semicircles,position_long,-1412194139,semicircles,distance,3.14,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,143,watts,heart_rate,144,bpm,cadence,91,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842269,s,position_lat,406179840,semicircles,position_long,-1412194139,semicircles,distance,3.14,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,143,watts,heart_rate,144,bpm,cadence,90,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842270,s,position_lat,406179840,semicircles,position_long,-1412194139,semicircles,distance,3.15,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,142,watts,heart_rate,144,bpm,cadence,90,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842271,s,position_lat,406179841,semicircles,position_long,-1412194139,semicircles,distance,3.15,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,142,watts,heart_rate,145,bpm,cadence,91,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842272,s,position_lat,406179841,semicircles,position_long,-1412194139,semicircles,distance,3.15,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,143,watts,heart_rate,144,bpm,cadence,92,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842273,s,position_lat,406179842,semicircles,position_long,-1412194139,semicircles,distance,3.15,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,143,watts,heart_rate,145,bpm,cadence,92,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842274,s,position_lat,406179840,semicircles,position_long,-1412194139,semicircles,distance,3.16,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,142,watts,heart_rate,145,bpm,cadence,92,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842275,s,position_lat,406179840,semicircles,position_long,-1412194138,semicircles,distance,3.16,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,140,watts,heart_rate,144,bpm,cadence,90,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842276,s,position_lat,406179840,semicircles,position_long,-1412194138,semicircles,distance,3.16,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,138,watts,heart_rate,144,bpm,cadence,90,rpm,temperature,27,C,,,,,,,,,,
Data,5,record,timestamp,802842277,s,position_lat,406179840,semicircles,position_long,-1412194138,semicircles,distance,3.16,m,altitude,77.60000000000002,m,speed,0.0,m/s,power,140,watts,heart_rate,144,bpm,cadence,91,rpm,temperature,27,C,,,,,,,,,,
